,Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HM,HW/M,HD/M,HL/M,HG/M,HGA/M,HPTS/M,HxG/M,HNPxG/M,HxGA/M,HNPxGA/M,HNPxGD/M,HPPDA,HOPPDA,HDC/M,HODC/M,HxPTS/M,AM,AW/M,AD/M,AL/M,AG/M,AGA/M,APTS/M,AxG/M,ANPxG/M,AxGA/M,ANPxGA/M,ANPxGD/M,APPDA,AOPPDA,ADC/M,AODC/M,AxPTS/M,Match_id
14,19/08/2017,Southampton,West Ham,3-2,1.75,3.8,5.25,1.84,1.98,1,0.0,1.0,0.0,0.0,0.0,1.0,2.22,2.22,0.41,0.41,1.81,8.52,12.88,16.0,1.0,2.62,1,0.0,0.0,1.0,0.0,4.0,0.0,0.63,0.63,2.64,2.64,-2.01,13.35,9.36,9.0,10.0,0.23,8fc530dd-e368-51cb-bfb6-7a1ea4fe9e46
15,19/08/2017,Stoke,Arsenal,1-0,4.5,3.8,1.85,1.8,2.03,1,0.0,0.0,1.0,0.0,1.0,0.0,0.28,0.28,0.72,0.72,-0.44,14.45,6.19,9.0,3.0,0.81,1,1.0,0.0,0.0,4.0,3.0,3.0,2.54,2.54,1.46,1.46,1.08,5.44,13.55,13.0,2.0,2.1,87f6d252-fc8f-5619-9376-41f89da5a5a5
16,19/08/2017,Swansea,Manchester United,0-4,11.0,5.0,1.36,1.9,1.93,1,0.0,1.0,0.0,0.0,0.0,1.0,0.41,0.41,2.22,2.22,-1.81,12.88,8.52,1.0,16.0,0.25,1,1.0,0.0,0.0,4.0,0.0,3.0,2.64,2.64,0.63,0.63,2.01,9.36,13.35,10.0,9.0,2.66,86dd1495-2170-5109-9704-f6b8ee1ac3d0
17,20/08/2017,Huddersfield,Newcastle United,1-0,2.5,3.25,3.2,2.22,1.67,1,1.0,0.0,0.0,3.0,0.0,3.0,1.74,1.74,0.99,0.99,0.75,6.91,6.5,5.0,3.0,2.04,1,0.0,0.0,1.0,0.0,2.0,0.0,0.63,0.63,2.34,2.34,-1.71,29.5,7.12,2.0,8.0,0.28,db4d736b-13bf-5e99-a165-34fb836e9612
18,20/08/2017,Tottenham,Chelsea,1-2,2.1,3.6,3.75,1.9,1.92,1,1.0,0.0,0.0,2.0,0.0,3.0,2.34,2.34,0.63,0.63,1.71,7.12,29.5,8.0,2.0,2.58,1,0.0,0.0,1.0,2.0,3.0,0.0,1.36,1.36,0.56,0.56,0.79,9.94,23.75,4.0,3.0,2.05,00684a73-42b0-5fa2-95a7-15fb82853351
19,21/08/2017,Manchester City,Everton,1-1,1.33,5.75,10.0,1.61,2.33,1,1.0,0.0,0.0,2.0,0.0,3.0,1.87,1.87,0.28,0.28,1.59,5.44,67.33,18.0,2.0,2.71,1,1.0,0.0,0.0,1.0,0.0,3.0,0.72,0.72,0.28,0.28,0.44,6.19,14.45,3.0,9.0,1.76,1047dc78-b8c4-504a-bd99-624a089aff96
20,26/08/2017,Bournemouth,Manchester City,1-2,11.0,6.0,1.3,1.49,2.59,2,0.0,0.0,1.0,0.0,1.5,0.0,0.575,0.575,1.68,1.68,-1.11,10.88,12.63,6.5,6.5,0.52,2,0.5,0.5,0.0,1.5,0.5,2.0,1.505,1.505,0.44,0.44,1.065,7.97,35.95,16.0,1.5,2.255,7e97a794-0d5a-5e52-8add-2de0dbe5cccb
21,26/08/2017,Crystal Palace,Swansea,0-2,1.95,3.5,4.33,2.15,1.71,2,0.0,0.0,1.0,0.0,2.0,0.0,0.86,0.86,2.295,2.295,-1.435,14.0,5.52,3.5,8.0,0.455,2,0.0,0.5,0.5,0.0,2.0,0.5,0.355,0.355,2.815,2.815,-2.46,15.56,8.43,2.5,10.0,0.135,6acaa42d-ee33-5577-93e5-207a684ccb67
22,26/08/2017,Huddersfield,Southampton,0-0,3.9,3.4,2.1,2.19,1.68,2,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.98,0.98,0.02,7.32,10.27,3.5,4.0,1.33,2,0.5,0.5,0.0,1.5,1.0,2.0,2.18,1.42,0.97,0.97,0.45,6.62,17.47,15.0,1.0,2.235,1412ce26-0673-551f-83e0-088255ce7420
23,26/08/2017,Manchester United,Leicester,2-0,1.33,5.5,11.0,1.65,2.25,2,1.0,0.0,0.0,4.0,0.0,3.0,3.025,3.025,0.465,0.465,2.56,8.84,15.59,7.0,6.5,2.81,2,0.5,0.0,0.5,2.5,2.0,1.5,1.675,1.675,1.335,1.335,0.34,16.72,11.47,3.0,7.5,1.715,a0319c3c-dfb8-5575-939f-07b0670181d4
24,26/08/2017,Newcastle United,West Ham,3-0,2.3,3.4,3.4,1.94,1.88,2,0.0,0.0,1.0,0.0,1.5,0.0,0.805,0.805,1.305,1.305,-0.5,20.48,7.55,3.5,5.0,1.165,2,0.0,0.0,1.0,1.0,3.5,0.0,1.08,1.08,2.39,1.63,-0.55,17.33,7.02,5.0,12.0,0.555,36de6d13-2d61-5662-becc-81682bf57698
25,26/08/2017,Watford,Brighton,0-0,1.91,3.4,4.0,2.21,1.67,2,0.5,0.5,0.0,2.5,1.5,2.0,2.175,2.175,1.69,1.31,0.865,10.19,12.37,4.5,8.5,1.71,2,0.0,0.0,1.0,0.0,2.0,0.0,0.2,0.2,1.875,1.875,-1.675,33.65,12.91,2.0,11.0,0.16,982604b2-8c1c-5a1f-b338-3d670477a5fc
26,27/08/2017,Chelsea,Everton,2-0,1.45,4.5,8.5,1.92,1.9,2,0.5,0.0,0.5,2.0,2.0,1.5,1.095,1.095,0.645,0.645,0.45,12.29,14.53,3.0,5.5,1.745,2,0.5,0.5,0.0,1.0,0.5,2.0,0.66,0.66,0.71,0.71,-0.05,12.03,13.27,2.0,11.5,1.32,7583f822-765c-50aa-a0d4-714a18f3dbf9
27,27/08/2017,Liverpool,Arsenal,4-0,2.15,3.7,3.5,1.58,2.38,2,0.5,0.5,0.0,2.0,1.5,2.0,2.735,2.35,1.45,1.45,0.9,7.4,15.71,10.5,3.0,2.19,2,0.5,0.0,0.5,2.0,2.0,1.5,1.975,1.975,1.08,1.08,0.895,5.27,17.81,14.0,3.0,2.02,ba5d1dc6-b7b7-5e00-b8d5-69ee8aa1cd77
28,27/08/2017,Tottenham,Burnley,1-1,1.25,6.5,15.0,1.66,2.23,2,0.5,0.0,0.5,1.5,1.0,1.5,1.535,1.535,0.735,0.735,0.8,7.79,19.95,8.0,2.0,1.89,2,0.5,0.0,0.5,1.5,1.5,1.5,0.97,0.97,1.005,1.005,-0.035,13.32,12.03,3.5,2.0,1.315,f6b9a524-4c23-58d9-b3d9-d245cf98b50b
29,27/08/2017,West Bromwich Albion,Stoke,1-1,2.4,3.1,3.5,2.59,1.5,2,1.0,0.0,0.0,1.0,0.0,3.0,0.92,0.92,0.875,0.875,0.045,15.65,7.67,3.0,5.0,1.415,2,0.5,0.0,0.5,0.5,0.5,1.5,0.485,0.485,1.065,1.065,-0.58,18.57,5.67,6.5,9.0,0.8,8210a019-da8a-5fec-9038-eb3241648d9b
