,Date,HomeTeam,AwayTeam,HM,HW/M,HD/M,HL/M,HG/M,HGA/M,HPTS/M,HxG/M,HNPxG/M,HxGA/M,HNPxGA/M,HNPxGD/M,HPPDA,HOPPDA,HDC/M,HODC/M,HxPTS/M,AM,AW/M,AD/M,AL/M,AG/M,AGA/M,APTS/M,AxG/M,ANPxG/M,AxGA/M,ANPxGA/M,ANPxGD/M,APPDA,AOPPDA,ADC/M,AODC/M,AxPTS/M,Match_id
10,05/12/2023,Wolverhampton Wanderers,Burnley,12,0.3333333333333333,0.25,0.4166666666666667,1.3333333333333333,1.6666666666666667,1.25,1.4091666666666667,1.4091666666666667,1.8408333333333333,1.6508333333333332,-0.24083333333333334,11.75,9.25,6.416666666666667,9.916666666666666,1.105,13,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.7692307692307693,2.4615384615384617,0.3076923076923077,0.9146153846153846,0.8561538461538463,1.959230769230769,1.8423076923076922,-0.9853846153846154,13.18,13.71,4.6923076923076925,8.76923076923077,0.7523076923076922,f9163c84-c8a2-5a74-9268-a2e827224e53
11,09/12/2023,Brighton,Burnley,13,0.46153846153846156,0.3076923076923077,0.23076923076923078,2.1538461538461537,1.7692307692307692,1.6923076923076923,1.7915384615384615,1.6746153846153846,1.566153846153846,1.3907692307692305,0.28384615384615386,9.28,15.74,9.692307692307692,8.076923076923077,1.5146153846153847,13,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.7692307692307693,2.4615384615384617,0.3076923076923077,0.9146153846153846,0.8561538461538463,1.959230769230769,1.8423076923076922,-0.9853846153846154,13.18,13.71,4.6923076923076925,8.76923076923077,0.7523076923076922,df4302d2-8455-5f77-a519-fb7489a68915
12,09/12/2023,Wolverhampton Wanderers,Nottingham Forest,12,0.3333333333333333,0.25,0.4166666666666667,1.3333333333333333,1.6666666666666667,1.25,1.4091666666666667,1.4091666666666667,1.8408333333333333,1.6508333333333332,-0.24083333333333334,11.75,9.25,6.416666666666667,9.916666666666666,1.105,13,0.23076923076923078,0.3076923076923077,0.46153846153846156,1.2307692307692308,1.6153846153846154,1.0,1.2353846153846153,1.176923076923077,1.57,1.4530769230769232,-0.2753846153846154,20.52,11.15,5.615384615384615,9.384615384615385,1.1553846153846155,09938ca3-f757-5995-b490-a97b8f8aa44c
13,06/12/2023,Fulham,Nottingham Forest,12,0.25,0.25,0.5,0.8333333333333334,1.6666666666666667,1.0,1.0733333333333335,1.0733333333333335,1.8225,1.6325,-0.5591666666666667,13.3,12.73,6.083333333333333,8.333333333333334,0.9391666666666666,13,0.23076923076923078,0.3076923076923077,0.46153846153846156,1.2307692307692308,1.6153846153846154,1.0,1.2353846153846153,1.176923076923077,1.57,1.4530769230769232,-0.2753846153846154,20.52,11.15,5.615384615384615,9.384615384615385,1.1553846153846155,16a511fc-8018-580a-a84c-8d107f531550
14,05/12/2023,Luton,Arsenal,13,0.15384615384615385,0.23076923076923078,0.6153846153846154,0.9230769230769231,1.7692307692307692,0.6923076923076923,1.2815384615384615,1.163846153846154,2.496153846153846,2.437692307692308,-1.2730769230769232,17.27,7.19,5.0,10.307692307692308,0.7738461538461539,13,0.6923076923076923,0.23076923076923078,0.07692307692307693,2.076923076923077,0.7692307692307693,2.3076923076923075,1.9138461538461538,1.563076923076923,0.9776923076923077,0.9192307692307692,0.6438461538461537,9.21,18.04,9.692307692307692,5.461538461538462,1.853846153846154,454d8703-02cd-5270-9723-781350954edf
15,09/12/2023,Aston Villa,Arsenal,13,0.6923076923076923,0.07692307692307693,0.23076923076923078,2.3846153846153846,1.3846153846153846,2.1538461538461537,2.1046153846153848,1.929230769230769,1.4453846153846153,1.4453846153846153,0.48384615384615387,14.83,11.38,10.384615384615385,6.769230769230769,1.8553846153846154,13,0.6923076923076923,0.23076923076923078,0.07692307692307693,2.076923076923077,0.7692307692307693,2.3076923076923075,1.9138461538461538,1.563076923076923,0.9776923076923077,0.9192307692307692,0.6438461538461537,9.21,18.04,9.692307692307692,5.461538461538462,1.853846153846154,15edddab-d746-527c-be4a-7f4f618b941f
16,10/12/2023,Luton,Manchester City,13,0.15384615384615385,0.23076923076923078,0.6153846153846154,0.9230769230769231,1.7692307692307692,0.6923076923076923,1.2815384615384615,1.163846153846154,2.496153846153846,2.437692307692308,-1.2730769230769232,17.27,7.19,5.0,10.307692307692308,0.7738461538461539,13,0.6923076923076923,0.15384615384615385,0.15384615384615385,2.5384615384615383,1.0,2.230769230769231,2.2846153846153845,2.0507692307692307,0.9261538461538461,0.8676923076923077,1.1830769230769231,12.44,20.76,12.692307692307692,4.461538461538462,2.166923076923077,3d33b870-d245-5734-b7bd-5366a38be9ba
17,06/12/2023,Aston Villa,Manchester City,13,0.6923076923076923,0.07692307692307693,0.23076923076923078,2.3846153846153846,1.3846153846153846,2.1538461538461537,2.1046153846153848,1.929230769230769,1.4453846153846153,1.4453846153846153,0.48384615384615387,14.83,11.38,10.384615384615385,6.769230769230769,1.8553846153846154,13,0.6923076923076923,0.15384615384615385,0.15384615384615385,2.5384615384615383,1.0,2.230769230769231,2.2846153846153845,2.0507692307692307,0.9261538461538461,0.8676923076923077,1.1830769230769231,12.44,20.76,12.692307692307692,4.461538461538462,2.166923076923077,cbbf0478-8308-5f2f-ae1e-8bca911d23c0
18,06/12/2023,Brighton,Brentford,13,0.46153846153846156,0.3076923076923077,0.23076923076923078,2.1538461538461537,1.7692307692307692,1.6923076923076923,1.7915384615384615,1.6746153846153846,1.566153846153846,1.3907692307692305,0.28384615384615386,9.28,15.74,9.692307692307692,8.076923076923077,1.5146153846153847,13,0.3076923076923077,0.3076923076923077,0.38461538461538464,1.4615384615384615,1.3846153846153846,1.2307692307692308,1.9207692307692308,1.8038461538461539,1.4376923076923078,1.3792307692307693,0.42461538461538456,10.49,10.74,8.384615384615385,7.846153846153846,1.6253846153846152,94651ebc-627b-557e-a1db-6d16d5745c63
19,09/12/2023,Sheffield United,Brentford,13,0.07692307692307693,0.15384615384615385,0.7692307692307693,0.8461538461538461,2.6153846153846154,0.38461538461538464,0.7730769230769231,0.6553846153846153,2.5261538461538464,2.4084615384615384,-1.753076923076923,14.76,9.6,4.538461538461538,9.846153846153847,0.48923076923076925,13,0.3076923076923077,0.3076923076923077,0.38461538461538464,1.4615384615384615,1.3846153846153846,1.2307692307692308,1.9207692307692308,1.8038461538461539,1.4376923076923078,1.3792307692307693,0.42461538461538456,10.49,10.74,8.384615384615385,7.846153846153846,1.6253846153846152,bbd8e383-e20e-595f-9d6a-b4e0e90fda18
