Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HTeam,HM,HW,HD,HL,HG,HGA,HPTS,HxG,HNPxG,HxGA,HNPxGA,HNPxGD,HPPDA,HOPPDA,HDC,HODC,HxPTS,ATeam,AM,AW,AD,AL,AG,AGA,APTS,AxG,ANPxG,AxGA,ANPxGA,ANPxGD,APPDA,AOPPDA,ADC,AODC,AxPTS
20/09/2017,FC Cologne,Eintracht Frankfurt,0-1,2.88,3.1,2.63,2.26,1.63,FC Cologne,4,0,0,4,1,12,0,3.65,3.65,9.4,7.88,-4.24,13.74,12.58,23,24,2.54,Eintracht Frankfurt,4,1,1,2,2,3,4,4.41,4.41,2.67,2.67,1.74,8.89,9.61,33,20,6.78
20/09/2017,Freiburg,Hannover 96,1-1,2.8,3.25,2.6,2.12,1.72,Freiburg,4,0,2,2,1,8,2,1.61,1.61,8.22,8.22,-6.61,15.95,7.01,11,38,1.22,Hannover 96,4,3,1,0,5,1,10,4.19,4.19,2.52,2.52,1.68,10.23,7.85,18,23,6.65
20/09/2017,Hamburger SV,Borussia Dortmund,0-3,7.0,4.75,1.44,1.53,2.46,Hamburger SV,4,2,0,2,4,5,6,3.83,3.83,6.14,6.14,-2.31,12.47,5.22,13,40,3.82,Borussia Dortmund,4,3,1,0,10,0,10,8.61,7.86,1.85,1.85,6.0,4.53,23.21,35,6,9.65
20/09/2017,Hertha Berlin,Bayer Leverkusen,2-1,3.3,3.4,2.2,1.84,1.96,Hertha Berlin,4,1,2,1,4,4,5,1.55,1.55,4.09,4.09,-2.55,12.2,10.52,8,20,3.17,Bayer Leverkusen,4,1,1,2,8,8,4,7.54,6.78,5.23,4.47,2.32,7.49,13.51,39,21,7.08
20/09/2017,Mainz 05,Hoffenheim,2-3,2.7,3.4,2.6,1.7,2.14,Mainz 05,4,1,0,3,3,7,3,2.96,2.96,8.08,7.32,-4.36,11.28,7.54,11,35,3.16,Hoffenheim,4,2,2,0,6,3,8,2.84,2.84,5.21,4.45,-1.61,13.04,9.58,18,29,3.8
22/09/2017,Bayern Munich,Wolfsburg,2-2,1.14,8.5,19.0,1.31,3.41,Bayern Munich,5,4,0,1,12,3,12,12.56,11.05,4.6,4.6,6.44,7.42,18.86,72,22,11.7,Wolfsburg,5,1,2,2,3,6,5,4.18,4.18,4.79,4.79,-0.61,9.69,8.86,21,29,6.15
23/09/2017,Borussia Dortmund,Borussia M.Gladbach,6-1,1.44,4.75,7.0,1.39,2.95,Borussia Dortmund,5,4,1,0,13,0,13,11.79,11.04,2.04,2.04,9.0,4.65,17.81,45,10,12.61,Borussia M.Gladbach,5,2,2,1,7,5,8,6.18,4.66,5.14,5.14,-0.48,10.51,11.87,38,34,8.07
23/09/2017,Hoffenheim,Schalke 04,2-0,2.2,3.5,3.25,1.76,2.07,Hoffenheim,5,3,2,0,9,5,11,3.8,3.8,6.33,5.57,-1.77,12.47,9.79,23,37,5.02,Schalke 04,5,3,0,2,7,6,9,6.4,4.88,6.33,5.58,-0.7,13.02,7.78,15,34,6.91
23/09/2017,Mainz 05,Hertha Berlin,1-0,2.2,3.3,3.4,2.21,1.66,Mainz 05,5,1,0,4,5,10,3,4.08,4.08,9.04,8.28,-4.2,11.12,7.89,19,40,4.66,Hertha Berlin,5,2,2,1,6,5,8,2.05,2.05,4.52,4.52,-2.47,12.92,9.72,11,25,4.54
23/09/2017,RasenBallsport Leipzig,Eintracht Frankfurt,2-1,1.7,3.8,5.0,1.81,2.0,RasenBallsport Leipzig,5,2,1,2,8,6,7,6.76,6.76,6.29,4.78,1.98,5.77,11.64,47,23,6.46,Eintracht Frankfurt,5,2,1,2,3,3,7,5.74,4.98,4.51,4.51,0.47,9.12,8.75,37,26,7.67
23/09/2017,VfB Stuttgart,Augsburg,0-0,2.1,3.4,3.6,1.92,1.88,VfB Stuttgart,5,2,0,3,3,7,6,5.9,5.14,4.41,2.9,2.24,10.92,11.97,25,12,7.92,Augsburg,5,3,1,1,8,4,10,7.34,6.58,4.66,4.66,1.91,10.5,7.68,32,41,8.63
23/09/2017,Werder Bremen,Freiburg,0-0,1.7,4.0,4.75,1.62,2.27,Werder Bremen,5,0,2,3,3,7,2,3.71,3.71,4.57,4.57,-0.86,12.94,7.44,18,26,5.89,Freiburg,5,0,3,2,2,9,3,4.5,3.74,9.25,9.25,-5.51,13.56,7.45,15,39,3.83
24/09/2017,Hannover 96,FC Cologne,0-0,1.95,3.6,3.8,2.12,1.72,Hannover 96,5,3,2,0,6,2,11,5.23,5.23,5.41,4.65,0.57,10.09,7.8,19,27,6.92,FC Cologne,5,0,0,5,1,13,0,5.49,5.49,10.73,8.46,-2.97,11.61,11.97,29,28,4.35
24/09/2017,Bayer Leverkusen,Hamburger SV,3-0,1.36,5.0,8.5,1.52,2.5,Bayer Leverkusen,5,1,1,3,9,10,4,7.97,7.21,5.73,4.97,2.24,7.39,14.05,44,24,8.23,Hamburger SV,5,2,0,3,4,8,6,4.01,4.01,9.32,9.32,-5.31,10.83,5.17,17,50,3.84
29/09/2017,Schalke 04,Bayer Leverkusen,1-1,2.3,3.4,3.1,1.71,2.12,Schalke 04,6,3,0,3,7,8,9,7.44,5.92,7.65,6.89,-0.97,12.12,8.7,24,37,8.06,Bayer Leverkusen,6,2,1,3,12,10,7,10.36,9.6,6.17,5.41,4.19,7.12,12.24,54,27,10.95
30/09/2017,Augsburg,Borussia Dortmund,1-2,7.5,4.5,1.44,1.59,2.33,Augsburg,6,3,2,1,8,4,11,7.71,6.95,5.1,5.1,1.85,11.57,7.66,34,49,9.81,Borussia Dortmund,6,5,1,0,19,1,16,16.64,15.88,3.16,3.16,12.72,4.89,21.17,57,12,15.54
30/09/2017,Eintracht Frankfurt,VfB Stuttgart,2-1,1.95,3.5,4.0,2.01,1.8,Eintracht Frankfurt,6,2,1,3,4,5,7,6.28,5.52,6.06,6.06,-0.53,9.29,8.14,40,32,8.21,VfB Stuttgart,6,2,1,3,3,7,7,6.34,5.58,4.79,3.27,2.31,10.49,12.81,33,14,9.22
30/09/2017,Hamburger SV,Werder Bremen,0-0,2.7,3.2,2.75,1.87,1.93,Hamburger SV,6,2,0,4,4,11,6,4.46,4.46,11.71,11.71,-7.26,9.73,5.36,20,60,4.02,Werder Bremen,6,0,3,3,3,7,3,5.13,5.13,5.43,5.43,-0.3,11.79,8.01,24,28,7.71
30/09/2017,Borussia M.Gladbach,Hannover 96,2-1,1.73,3.6,5.25,1.73,2.1,Borussia M.Gladbach,6,2,2,2,8,11,8,7.3,5.78,9.99,9.99,-4.2,14.19,11.22,40,46,8.12,Hannover 96,6,3,3,0,6,2,12,6.59,6.59,6.52,5.76,0.83,9.95,8.56,25,30,8.45
30/09/2017,Wolfsburg,Mainz 05,1-1,2.1,3.4,3.6,2.04,1.77,Wolfsburg,6,1,3,2,5,8,6,4.65,4.65,7.13,6.37,-1.72,11.29,9.14,23,34,6.37,Mainz 05,6,2,0,4,6,10,6,5.26,4.5,9.58,8.82,-4.31,11.32,7.53,20,42,6.65
01/10/2017,FC Cologne,RasenBallsport Leipzig,1-2,3.8,3.5,2.0,1.82,1.99,FC Cologne,6,0,1,5,1,13,1,6.6,6.6,12.09,9.82,-3.22,12.06,11.62,32,34,5.5,RasenBallsport Leipzig,6,3,1,2,10,7,10,8.31,8.31,6.83,5.32,2.99,5.73,11.38,53,26,8.68
01/10/2017,Freiburg,Hoffenheim,3-2,3.6,3.5,2.05,1.73,2.09,Freiburg,6,0,4,2,2,9,4,5.36,4.6,10.67,10.67,-6.07,13.09,7.34,17,45,4.73,Hoffenheim,6,4,2,0,11,5,14,5.12,5.12,7.37,6.61,-1.49,12.85,9.55,26,46,6.58
01/10/2017,Hertha Berlin,Bayern Munich,2-2,8.5,5.0,1.36,1.68,2.16,Hertha Berlin,6,2,2,2,6,6,8,2.59,2.59,5.7,4.94,-2.35,11.63,10.14,13,26,5.2,Bayern Munich,6,4,1,1,14,5,13,14.9,12.63,5.07,5.07,7.55,7.98,19.87,77,24,14.37
13/10/2017,VfB Stuttgart,FC Cologne,2-1,1.83,3.6,4.33,2.02,1.79,VfB Stuttgart,7,2,1,4,4,9,7,7.22,6.46,5.92,4.4,2.06,10.19,12.76,36,16,10.35,FC Cologne,7,0,1,6,2,15,1,7.94,7.94,15.19,12.91,-4.98,11.51,10.56,35,47,5.89
14/10/2017,Bayern Munich,Freiburg,5-0,1.08,13.0,21.0,1.21,4.18,Bayern Munich,7,4,2,1,16,7,14,16.41,14.14,6.74,6.74,7.4,8.02,19.59,90,27,15.59,Freiburg,7,1,4,2,5,11,7,6.61,5.85,11.3,11.3,-5.45,13.3,7.71,23,55,6.67
14/10/2017,Borussia Dortmund,RasenBallsport Leipzig,2-3,1.5,4.5,6.5,1.45,2.68,Borussia Dortmund,7,6,1,0,21,2,19,18.58,17.06,4.2,4.2,12.86,4.63,19.01,64,16,17.61,RasenBallsport Leipzig,7,4,1,2,12,8,13,11.41,11.41,8.17,6.66,4.75,5.84,11.05,66,29,11.15
14/10/2017,Hannover 96,Eintracht Frankfurt,1-2,2.38,3.2,3.1,2.29,1.61,Hannover 96,7,3,3,1,7,4,12,7.96,7.96,8.81,7.3,0.66,10.65,8.49,32,36,9.17,Eintracht Frankfurt,7,3,1,3,6,6,10,7.41,6.65,6.94,6.94,-0.29,9.72,8.15,42,35,9.76
14/10/2017,Hertha Berlin,Schalke 04,0-2,2.5,3.3,2.9,2.22,1.64,Hertha Berlin,7,2,3,2,8,8,9,4.25,4.25,7.21,6.45,-2.2,12.35,9.94,16,39,6.71,Schalke 04,7,3,1,3,8,9,10,8.05,6.54,8.79,8.03,-1.5,11.93,8.71,27,40,8.91
14/10/2017,Hoffenheim,Augsburg,2-2,1.8,3.75,4.5,1.7,2.12,Hoffenheim,7,4,2,1,13,8,14,5.75,5.75,8.62,7.86,-2.12,12.6,10.12,36,52,7.37,Augsburg,7,3,2,2,9,6,11,8.75,7.99,7.04,6.28,1.71,11.31,6.79,38,56,10.5
14/10/2017,Mainz 05,Hamburger SV,3-2,1.7,3.75,5.25,1.99,1.81,Mainz 05,7,2,1,4,7,11,7,6.16,5.41,10.32,9.56,-4.16,11.01,8.09,29,47,8.1,Hamburger SV,7,2,1,4,4,11,7,5.41,5.41,12.14,12.14,-6.73,9.41,5.58,25,64,5.83
15/10/2017,Bayer Leverkusen,Wolfsburg,2-2,1.53,4.33,6.0,1.61,2.27,Bayer Leverkusen,7,2,2,3,13,11,8,11.5,10.74,6.79,6.03,4.71,7.33,12.02,57,30,12.78,Wolfsburg,7,1,4,2,6,9,7,5.39,5.39,8.03,7.27,-1.88,11.45,9.17,28,43,7.56
15/10/2017,Werder Bremen,Borussia M.Gladbach,0-2,2.63,3.5,2.6,1.61,2.27,Werder Bremen,7,0,4,3,3,7,4,5.56,5.56,6.39,6.39,-0.83,10.95,7.89,28,33,8.53,Borussia M.Gladbach,7,3,2,2,10,12,11,9.6,7.32,11.36,11.36,-4.04,13.28,11.73,46,53,10.17
20/10/2017,Schalke 04,Mainz 05,2-0,1.8,3.7,4.5,1.99,1.81,Schalke 04,8,4,1,3,10,9,13,9.91,7.63,8.82,8.06,-0.42,10.57,9.54,34,40,11.79,Mainz 05,8,3,1,4,10,13,10,7.41,6.66,12.32,10.8,-4.14,10.42,7.6,35,50,8.85
21/10/2017,Augsburg,Hannover 96,1-2,2.04,3.5,3.6,1.98,1.82,Augsburg,8,3,3,2,11,8,12,9.67,8.91,8.96,8.2,0.71,11.48,7.49,42,66,11.18,Hannover 96,8,3,3,2,8,6,12,8.61,8.61,9.69,8.17,0.44,10.39,8.28,36,43,10.23
21/10/2017,Eintracht Frankfurt,Borussia Dortmund,2-2,5.0,3.75,1.72,1.68,2.16,Eintracht Frankfurt,8,4,1,3,8,7,13,8.29,7.53,7.59,7.59,-0.07,9.34,8.17,49,39,11.33,Borussia Dortmund,8,6,1,1,23,5,19,20.69,18.42,6.59,5.83,12.58,4.63,17.32,70,22,18.71
21/10/2017,Hamburger SV,Bayern Munich,0-1,19.0,7.0,1.16,1.38,2.93,Hamburger SV,8,2,1,5,6,14,7,7.41,6.65,13.39,13.39,-6.74,8.72,5.75,28,70,7.82,Bayern Munich,8,5,2,1,21,7,17,18.0,15.72,7.08,7.08,8.64,8.28,20.67,106,29,17.92
21/10/2017,Borussia M.Gladbach,Bayer Leverkusen,1-5,2.45,3.39,2.87,1.51,2.5,Borussia M.Gladbach,8,4,2,2,12,12,14,11.05,8.77,12.88,12.88,-4.11,12.89,11.98,58,57,11.49,Bayer Leverkusen,8,2,3,3,15,13,9,12.95,12.19,7.7,6.94,5.25,7.4,11.79,62,32,14.57
21/10/2017,RasenBallsport Leipzig,VfB Stuttgart,1-0,1.53,4.0,7.0,1.63,2.25,RasenBallsport Leipzig,8,5,1,2,15,10,16,13.8,13.04,10.29,8.01,5.03,6.53,10.25,72,35,12.77,VfB Stuttgart,8,3,1,4,6,10,10,9.41,8.65,7.5,5.98,2.67,10.09,12.42,45,23,12.19
22/10/2017,FC Cologne,Werder Bremen,0-0,2.39,3.29,3.0,1.91,1.89,FC Cologne,8,0,1,7,3,17,1,9.52,9.52,17.38,15.1,-5.58,11.25,10.39,42,56,6.83,Werder Bremen,8,0,4,4,3,9,4,7.08,7.08,7.84,7.84,-0.76,11.28,8.23,32,45,9.95
22/10/2017,Freiburg,Hertha Berlin,1-1,2.54,3.29,2.79,2.29,1.61,Freiburg,8,1,4,3,5,16,7,6.95,6.2,12.88,12.88,-6.69,14.73,7.99,25,71,7.11,Hertha Berlin,8,2,3,3,8,10,9,4.28,4.28,9.07,7.55,-3.27,12.9,8.86,16,46,6.77
22/10/2017,Wolfsburg,Hoffenheim,1-1,2.5,3.39,2.79,1.65,2.22,Wolfsburg,8,1,5,2,8,11,8,6.31,6.31,9.48,8.72,-2.42,11.26,9.02,30,48,8.51,Hoffenheim,8,4,3,1,15,10,15,7.67,7.67,9.54,8.78,-1.11,12.88,10.41,46,56,9.46
27/10/2017,Mainz 05,Eintracht Frankfurt,1-1,2.79,3.2,2.54,1.95,1.85,Mainz 05,9,3,1,5,10,15,10,8.01,7.25,14.1,12.59,-5.33,10.53,7.03,36,54,9.25,Eintracht Frankfurt,9,4,2,3,10,9,14,11.03,9.51,9.68,9.68,-0.17,9.28,7.67,56,47,13.17
