Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HTeam,HM,HW,HD,HL,HG,HGA,HPTS,HxG,HNPxG,HxGA,HNPxGA,HNPxGD,HPPDA,HOPPDA,HDC,HODC,HxPTS,ATeam,AM,AW,AD,AL,AG,AGA,APTS,AxG,ANPxG,AxGA,ANPxGA,ANPxGD,APPDA,AOPPDA,ADC,AODC,AxPTS
11/08/2017,Arsenal,Leicester,4-3,1.53,4.5,6.5,1.61,2.32,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2017,Brighton,Manchester City,0-2,11.0,5.5,1.33,1.63,2.27,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2017,Chelsea,Burnley,2-3,1.25,6.5,15.0,1.66,2.23,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2017,Crystal Palace,Huddersfield,0-3,1.83,3.6,5.0,2.11,1.72,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2017,Everton,Stoke,1-0,1.7,3.8,5.75,2.08,1.76,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2017,Southampton,Swansea,0-0,1.62,4.0,6.5,2.08,1.75,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2017,Watford,Liverpool,3-3,6.0,4.2,1.62,1.82,1.99,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2017,West Bromwich Albion,Bournemouth,1-0,2.4,3.3,3.3,2.16,1.7,West Bromwich Albion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/08/2017,Manchester United,West Ham,4-0,1.3,5.75,12.0,1.7,2.16,Manchester United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/08/2017,Newcastle United,Tottenham,0-2,5.5,4.0,1.7,1.81,2.01,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/08/2017,Bournemouth,Watford,0-2,2.0,3.6,4.0,1.82,2.01,Bournemouth,1,0,0,1,0,1,0,0.38,0.38,1.18,1.18,-0.81,12.0,17.39,6,6,0.63,Watford,1,0,1,0,3,3,1,2.18,2.18,2.62,1.85,0.32,11.26,14.71,2,10,1.02
19/08/2017,Burnley,West Bromwich Albion,0-1,2.63,3.2,3.0,2.46,1.54,Burnley,1,1,0,0,3,2,3,0.56,0.56,1.36,1.36,-0.79,23.75,9.94,3,4,0.66,West Bromwich Albion,1,1,0,0,1,0,3,1.18,1.18,0.38,0.38,0.81,17.39,12.0,6,6,2.07
19/08/2017,Leicester,Brighton,2-0,1.73,3.8,5.5,1.96,1.86,Leicester,1,0,0,1,3,4,0,1.46,1.46,2.54,2.54,-1.08,13.55,5.44,2,13,0.69,Brighton,1,0,0,1,0,2,0,0.28,0.28,1.87,1.87,-1.59,67.33,5.44,2,18,0.17
19/08/2017,Liverpool,Crystal Palace,1-0,1.36,5.25,9.5,1.57,2.4,Liverpool,1,0,1,0,3,3,1,2.62,1.85,2.18,2.18,-0.32,14.71,11.26,10,2,1.69,Crystal Palace,1,0,0,1,0,3,0,0.99,0.99,1.74,1.74,-0.75,6.5,6.91,3,5,0.71
19/08/2017,Southampton,West Ham,3-2,1.75,3.8,5.25,1.84,1.98,Southampton,1,0,1,0,0,0,1,2.22,2.22,0.41,0.41,1.81,8.52,12.88,16,1,2.62,West Ham,1,0,0,1,0,4,0,0.63,0.63,2.64,2.64,-2.01,13.35,9.36,9,10,0.23
19/08/2017,Stoke,Arsenal,1-0,4.5,3.8,1.85,1.8,2.03,Stoke,1,0,0,1,0,1,0,0.28,0.28,0.72,0.72,-0.44,14.45,6.19,9,3,0.81,Arsenal,1,1,0,0,4,3,3,2.54,2.54,1.46,1.46,1.08,5.44,13.55,13,2,2.1
19/08/2017,Swansea,Manchester United,0-4,11.0,5.0,1.36,1.9,1.93,Swansea,1,0,1,0,0,0,1,0.41,0.41,2.22,2.22,-1.81,12.88,8.52,1,16,0.25,Manchester United,1,1,0,0,4,0,3,2.64,2.64,0.63,0.63,2.01,9.36,13.35,10,9,2.66
20/08/2017,Huddersfield,Newcastle United,1-0,2.5,3.25,3.2,2.22,1.67,Huddersfield,1,1,0,0,3,0,3,1.74,1.74,0.99,0.99,0.75,6.91,6.5,5,3,2.04,Newcastle United,1,0,0,1,0,2,0,0.63,0.63,2.34,2.34,-1.71,29.5,7.12,2,8,0.28
20/08/2017,Tottenham,Chelsea,1-2,2.1,3.6,3.75,1.9,1.92,Tottenham,1,1,0,0,2,0,3,2.34,2.34,0.63,0.63,1.71,7.12,29.5,8,2,2.58,Chelsea,1,0,0,1,2,3,0,1.36,1.36,0.56,0.56,0.79,9.94,23.75,4,3,2.05
21/08/2017,Manchester City,Everton,1-1,1.33,5.75,10.0,1.61,2.33,Manchester City,1,1,0,0,2,0,3,1.87,1.87,0.28,0.28,1.59,5.44,67.33,18,2,2.71,Everton,1,1,0,0,1,0,3,0.72,0.72,0.28,0.28,0.44,6.19,14.45,3,9,1.76
26/08/2017,Bournemouth,Manchester City,1-2,11.0,6.0,1.3,1.49,2.59,Bournemouth,2,0,0,2,0,3,0,1.15,1.15,3.36,3.36,-2.22,10.88,12.63,13,13,1.04,Manchester City,2,1,1,0,3,1,4,3.01,3.01,0.88,0.88,2.13,7.97,35.95,32,3,4.51
26/08/2017,Crystal Palace,Swansea,0-2,1.95,3.5,4.33,2.15,1.71,Crystal Palace,2,0,0,2,0,4,0,1.72,1.72,4.59,4.59,-2.87,14.0,5.52,7,16,0.91,Swansea,2,0,1,1,0,4,1,0.71,0.71,5.63,5.63,-4.92,15.56,8.43,5,20,0.27
26/08/2017,Huddersfield,Southampton,0-0,3.9,3.4,2.1,2.19,1.68,Huddersfield,2,2,0,0,4,0,6,2.0,2.0,1.96,1.96,0.04,7.32,10.27,7,8,2.66,Southampton,2,1,1,0,3,2,4,4.36,2.84,1.94,1.94,0.9,6.62,17.47,30,2,4.47
26/08/2017,Manchester United,Leicester,2-0,1.33,5.5,11.0,1.65,2.25,Manchester United,2,2,0,0,8,0,6,6.05,6.05,0.93,0.93,5.12,8.84,15.59,14,13,5.62,Leicester,2,1,0,1,5,4,3,3.35,3.35,2.67,2.67,0.68,16.72,11.47,6,15,3.43
26/08/2017,Newcastle United,West Ham,3-0,2.3,3.4,3.4,1.94,1.88,Newcastle United,2,0,0,2,0,3,0,1.61,1.61,2.61,2.61,-1.0,20.48,7.55,7,10,2.33,West Ham,2,0,0,2,2,7,0,2.16,2.16,4.78,3.26,-1.1,17.33,7.02,10,24,1.11
