Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HTeam,HM,HW,HD,HL,HG,HGA,HPTS,HxG,HNPxG,HxGA,HNPxGA,HNPxGD,HPPDA,HOPPDA,HDC,HODC,HxPTS,ATeam,AM,AW,AD,AL,AG,AGA,APTS,AxG,ANPxG,AxGA,ANPxGA,ANPxGD,APPDA,AOPPDA,ADC,AODC,AxPTS
16/08/2019,Bayern Munich,Hertha Berlin,2-2,1.14,8.0,15.0,1.33,3.4,Bayern Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hertha Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/08/2019,Borussia Dortmund,Augsburg,5-1,1.2,7.0,13.0,1.44,2.75,Borussia Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/08/2019,Freiburg,Mainz 05,3-0,2.25,3.25,3.4,1.9,1.9,Freiburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mainz 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/08/2019,Bayer Leverkusen,Paderborn,3-2,1.25,6.0,12.0,1.36,3.2,Bayer Leverkusen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paderborn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/08/2019,Werder Bremen,Fortuna Duesseldorf,1-3,1.75,3.75,4.75,1.66,2.2,Werder Bremen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortuna Duesseldorf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/08/2019,Wolfsburg,FC Cologne,2-1,1.95,3.5,4.0,1.66,2.2,Wolfsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FC Cologne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/08/2019,Borussia M.Gladbach,Schalke 04,0-0,2.0,3.5,3.75,1.8,2.0,Borussia M.Gladbach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Schalke 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/08/2019,Eintracht Frankfurt,Hoffenheim,1-0,2.25,3.6,3.0,1.53,2.5,Eintracht Frankfurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hoffenheim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/08/2019,Union Berlin,RasenBallsport Leipzig,0-4,5.0,3.8,1.7,1.72,2.1,Union Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RasenBallsport Leipzig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2019,FC Cologne,Borussia Dortmund,1-3,6.5,4.75,1.44,1.44,2.75,FC Cologne,1,0,0,1,1,2,0,0.66,0.66,0.98,0.98,-0.32,7.1,8.56,2,5,1.03,Borussia Dortmund,1,1,0,0,5,1,3,3.26,3.26,0.9,0.9,2.35,5.91,22.67,14,3,2.74
24/08/2019,Augsburg,Union Berlin,1-1,2.2,3.4,3.3,1.9,1.9,Augsburg,1,0,0,1,1,5,0,0.9,0.9,3.26,3.26,-2.35,22.67,5.91,3,14,0.17,Union Berlin,1,0,0,1,0,4,0,0.78,0.78,3.93,3.93,-3.15,15.77,8.23,2,12,0.08
24/08/2019,Fortuna Duesseldorf,Bayer Leverkusen,1-3,4.75,4.0,1.7,1.44,2.75,Fortuna Duesseldorf,1,1,0,0,3,1,3,1.02,1.02,2.01,2.01,-1.0,21.0,11.87,7,14,0.67,Bayer Leverkusen,1,1,0,0,3,2,3,2.48,2.48,1.2,1.2,1.27,3.84,17.38,9,2,2.39
24/08/2019,Hoffenheim,Werder Bremen,3-2,1.85,3.6,4.2,1.5,2.62,Hoffenheim,1,0,0,1,0,1,0,0.63,0.63,1.82,1.82,-1.19,6.44,11.45,4,4,0.47,Werder Bremen,1,0,0,1,1,3,0,2.01,2.01,1.02,1.02,1.0,11.87,21.0,14,7,2.1
24/08/2019,Mainz 05,Borussia M.Gladbach,1-3,2.9,3.4,2.4,1.8,2.0,Mainz 05,1,0,0,1,0,3,0,0.78,0.78,1.88,1.13,-0.34,10.39,20.2,8,3,0.53,Borussia M.Gladbach,1,0,1,0,0,0,1,1.43,1.43,0.76,0.76,0.67,5.76,15.29,7,5,1.94
24/08/2019,Paderborn,Freiburg,1-3,2.37,3.5,2.9,1.57,2.37,Paderborn,1,0,0,1,2,3,0,1.2,1.2,2.48,2.48,-1.27,17.38,3.84,2,9,0.41,Freiburg,1,1,0,0,3,0,3,1.88,1.13,0.78,0.78,0.34,20.2,10.39,3,8,2.26
24/08/2019,Schalke 04,Bayern Munich,0-3,9.0,4.75,1.36,1.57,2.37,Schalke 04,1,0,1,0,0,0,1,0.76,0.76,1.43,1.43,-0.67,15.29,5.76,5,7,0.79,Bayern Munich,1,0,1,0,2,2,1,2.48,1.72,1.18,1.18,0.53,10.5,16.22,17,2,2.36
25/08/2019,RasenBallsport Leipzig,Eintracht Frankfurt,2-1,1.5,4.5,6.0,1.5,2.62,RasenBallsport Leipzig,1,1,0,0,4,0,3,3.93,3.93,0.78,0.78,3.15,8.23,15.77,12,2,2.89,Eintracht Frankfurt,1,1,0,0,1,0,3,1.82,1.82,0.63,0.63,1.19,11.45,6.44,4,4,2.33
25/08/2019,Hertha Berlin,Wolfsburg,0-3,2.4,3.4,2.9,1.72,2.1,Hertha Berlin,1,0,1,0,2,2,1,1.18,1.18,2.48,1.72,-0.53,16.22,10.5,2,17,0.45,Wolfsburg,1,1,0,0,2,1,3,0.98,0.98,0.66,0.66,0.32,8.56,7.1,5,2,1.62
30/08/2019,Borussia M.Gladbach,RasenBallsport Leipzig,1-3,3.2,4.0,2.05,1.57,2.37,Borussia M.Gladbach,2,1,1,0,3,1,4,3.53,3.53,2.57,2.57,0.95,7.51,11.16,16,10,3.53,RasenBallsport Leipzig,2,2,0,0,6,1,6,5.71,5.71,1.72,1.72,3.99,11.05,12.47,14,6,4.96
31/08/2019,Bayern Munich,Mainz 05,6-1,1.08,11.0,26.0,1.25,4.0,Bayern Munich,2,1,1,0,5,2,4,4.07,2.56,2.26,2.26,0.29,10.06,17.29,26,8,4.18,Mainz 05,2,0,0,2,1,6,0,2.6,2.6,3.98,3.22,-0.62,9.15,14.11,13,12,1.7
31/08/2019,Freiburg,FC Cologne,1-2,2.37,3.5,3.0,1.72,2.1,Freiburg,2,2,0,0,6,1,6,4.27,2.75,2.6,2.6,0.16,16.59,7.51,10,12,4.1,FC Cologne,2,0,0,2,2,5,0,1.6,1.6,3.06,3.06,-1.46,11.42,6.72,4,11,1.55
31/08/2019,Bayer Leverkusen,Hoffenheim,0-0,1.53,4.75,5.25,1.36,3.2,Bayer Leverkusen,2,2,0,0,6,3,6,4.3,4.3,2.32,2.32,1.98,4.47,18.02,16,6,4.31,Hoffenheim,2,1,0,1,3,3,3,1.69,1.69,2.66,2.66,-0.98,8.76,13.31,8,7,2.01
31/08/2019,Schalke 04,Hertha Berlin,3-0,2.1,3.6,3.4,1.9,1.9,Schalke 04,2,0,1,1,0,3,1,1.84,1.84,3.03,2.27,-0.43,16.91,7.19,11,16,1.69,Hertha Berlin,2,0,1,1,2,5,1,2.12,2.12,3.81,2.29,-0.17,11.84,11.0,12,22,1.43
31/08/2019,Wolfsburg,Paderborn,1-1,1.44,5.0,6.0,1.36,3.2,Wolfsburg,2,2,0,0,5,1,6,2.31,1.55,1.6,1.6,-0.04,9.91,7.51,10,12,3.32,Paderborn,2,0,0,2,3,6,0,3.02,3.02,4.86,4.1,-1.09,11.0,7.6,6,16,1.35
31/08/2019,Union Berlin,Borussia Dortmund,3-1,10.0,5.75,1.28,1.44,2.75,Union Berlin,2,0,1,1,1,5,1,1.67,1.67,5.31,5.31,-3.64,11.11,7.06,4,15,0.99,Borussia Dortmund,2,2,0,0,8,2,6,5.34,5.34,1.84,1.84,3.5,5.24,19.21,20,5,5.01
01/09/2019,Werder Bremen,Augsburg,3-2,1.72,4.0,4.5,1.61,2.3,Werder Bremen,2,0,0,2,3,6,0,2.85,2.85,2.07,2.07,0.79,14.47,15.0,17,11,3.23,Augsburg,2,0,1,1,2,6,1,2.28,2.28,4.15,4.15,-1.87,12.73,6.48,6,16,1.95
