,Date,HomeTeam,AwayTeam,HomeWinOdds,DrawOdds,AwayWinOdds,Line,OverLineOdds,UnderLineOdds,Yes,No,HM,HW/M,HD/M,HL/M,HG/M,HGA/M,HPTS/M,HxG/M,HNPxG/M,HxGA/M,HNPxGA/M,HNPxGD/M,HPPDA,HOPPDA,HDC/M,HODC/M,HxPTS/M,AM,AW/M,AD/M,AL/M,AG/M,AGA/M,APTS/M,AxG/M,ANPxG/M,AxGA/M,ANPxGA/M,ANPxGD/M,APPDA,AOPPDA,ADC/M,AODC/M,AxPTS/M,Match_id
0,24/11/2023,Paris Saint Germain,Monaco,1.5,4.8,5.7,3.5,1.93,1.88,1.47,2.55,12,0.6666666666666666,0.25,0.08333333333333333,2.4166666666666665,0.75,2.25,2.3325,2.0675,1.1066666666666667,0.98,1.0875000000000001,6.57,17.87,12.0,4.666666666666667,2.2025,12,0.5833333333333334,0.25,0.16666666666666666,2.0833333333333335,1.1666666666666667,2.0,1.8741666666666665,1.7474999999999998,0.9975,0.8075,0.94,7.63,12.56,10.25,4.75,1.9283333333333335,935443ae-3426-5d7e-bc76-f0bdb9ece82c
1,25/11/2023,Clermont Foot,Lens,3.55,3.4,2.1,2.5,2.02,1.8,1.8,1.93,11,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.7272727272727273,1.2727272727272727,0.8181818181818182,1.0463636363636364,0.8390909090909091,1.651818181818182,1.5827272727272728,-0.7436363636363637,9.54,12.1,5.0,6.454545454545454,1.008181818181818,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0833333333333333,1.0833333333333333,1.3333333333333333,1.7025,1.5758333333333334,1.2416666666666667,1.0516666666666665,0.5241666666666667,9.93,10.86,9.083333333333334,5.166666666666667,1.6283333333333332,0e675475-a6cf-5767-bc7f-1a30fc0604aa
2,25/11/2023,Strasbourg,Marseille,3.9,3.65,1.93,2.5,1.93,1.88,1.78,1.95,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.8181818181818182,1.3636363636363635,1.0909090909090908,1.0463636363636364,1.0463636363636364,1.4981818181818183,1.4290909090909092,-0.38272727272727275,15.6,8.01,3.1818181818181817,6.7272727272727275,1.04,11,0.2727272727272727,0.36363636363636365,0.36363636363636365,1.0909090909090908,1.1818181818181819,1.1818181818181819,1.5845454545454545,1.5845454545454545,0.9645454545454545,0.9645454545454545,0.619090909090909,13.34,10.43,8.0,5.454545454545454,1.729090909090909,3572f606-f3ec-5259-a659-d7028cc35256
3,26/11/2023,Lorient,Metz,1.98,3.45,3.95,2.5,2.07,1.75,1.87,1.87,12,0.16666666666666666,0.4166666666666667,0.4166666666666667,1.25,1.75,0.9166666666666666,0.7966666666666667,0.7966666666666667,1.5991666666666668,1.3458333333333332,-0.5499999999999999,18.62,9.16,4.75,9.75,0.7616666666666667,12,0.25,0.3333333333333333,0.4166666666666667,1.0,1.5,1.0833333333333333,0.6825,0.6825,1.6633333333333333,1.6633333333333333,-0.9808333333333333,17.81,6.81,2.6666666666666665,9.166666666666666,0.7758333333333334,fae814cf-fea9-5442-b024-ecf8a08ba7d4
4,26/11/2023,Montpellier,Brest,2.3,3.4,3.1,2.5,1.95,1.87,1.72,2.05,11,0.2727272727272727,0.36363636363636365,0.36363636363636365,1.3636363636363635,1.2727272727272727,1.1818181818181819,1.420909090909091,1.3518181818181818,1.2327272727272727,1.1636363636363638,0.18818181818181817,14.63,9.61,4.818181818181818,7.909090909090909,1.4427272727272726,11,0.36363636363636365,0.2727272727272727,0.36363636363636365,1.0,1.1818181818181819,1.3636363636363635,1.5227272727272727,1.3845454545454545,1.4081818181818182,1.3272727272727272,0.05818181818181818,8.39,8.77,5.636363636363637,6.2727272727272725,1.449090909090909,fad2011a-3aac-5ee0-9edd-8da9a5b5c956
5,26/11/2023,Nantes,Le Havre,2.07,3.35,3.7,2.5,2.18,1.7,1.93,1.82,12,0.3333333333333333,0.16666666666666666,0.5,1.4166666666666667,1.9166666666666667,1.1666666666666667,1.39,1.2,2.2225,1.9058333333333335,-0.7058333333333334,14.47,14.69,5.916666666666667,8.666666666666666,1.035,12,0.25,0.5,0.25,1.0,1.0833333333333333,1.25,1.0633333333333332,1.0,1.6449999999999998,1.5816666666666668,-0.5808333333333333,14.58,10.3,4.333333333333333,8.75,1.0825,5924e610-ceb2-5f70-b030-5e72db8f2d36
6,26/11/2023,Rennes,Reims,1.88,3.75,4.0,2.5,1.8,2.02,1.7,2.07,12,0.16666666666666666,0.5,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.5241666666666667,1.3341666666666667,1.4091666666666667,1.4091666666666667,-0.075,11.31,13.07,8.083333333333334,5.833333333333333,1.3091666666666668,12,0.5,0.16666666666666666,0.3333333333333333,1.4166666666666667,1.25,1.6666666666666667,1.545,1.4183333333333332,1.2583333333333333,1.2583333333333333,0.16,8.97,11.75,5.833333333333333,6.666666666666667,1.5975000000000001,57e1d3cf-839f-5928-9eef-2e3f1f3e043b
7,01/12/2023,Reims,Strasbourg,1.88,3.6,4.15,2.5,2.05,1.78,1.9,1.83,12,0.5,0.16666666666666666,0.3333333333333333,1.4166666666666667,1.25,1.6666666666666667,1.545,1.4183333333333332,1.2583333333333333,1.2583333333333333,0.16,8.97,11.75,5.833333333333333,6.666666666666667,1.5975000000000001,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.8181818181818182,1.3636363636363635,1.0909090909090908,1.0463636363636364,1.0463636363636364,1.4981818181818183,1.4290909090909092,-0.38272727272727275,15.6,8.01,3.1818181818181817,6.7272727272727275,1.04,bbc4f6da-6435-5e85-b9c4-19a5af57274c
8,02/12/2023,Lens,Lyon,1.88,3.6,4.2,2.5,2.12,1.72,1.95,1.8,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0833333333333333,1.0833333333333333,1.3333333333333333,1.7025,1.5758333333333334,1.2416666666666667,1.0516666666666665,0.5241666666666667,9.93,10.86,9.083333333333334,5.166666666666667,1.6283333333333332,11,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.8181818181818182,1.7272727272727273,0.6363636363636364,1.3554545454545455,1.2172727272727273,1.757272727272727,1.6881818181818182,-0.4709090909090909,8.54,12.5,8.454545454545455,5.0,1.2072727272727273,8cddf8b3-468f-54a9-818b-f38feeff9b23
9,03/12/2023,Le Havre,Paris Saint Germain,9.0,5.2,1.34,2.5,1.57,2.4,1.88,1.85,12,0.25,0.5,0.25,1.0,1.0833333333333333,1.25,1.0633333333333332,1.0,1.6449999999999998,1.5816666666666668,-0.5808333333333333,14.58,10.3,4.333333333333333,8.75,1.0825,12,0.6666666666666666,0.25,0.08333333333333333,2.4166666666666665,0.75,2.25,2.3325,2.0675,1.1066666666666667,0.98,1.0875000000000001,6.57,17.87,12.0,4.666666666666667,2.2025,07fa003d-8dfa-57ea-a3f4-034d619b100d
