,Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HM,HW/M,HD/M,HL/M,HG/M,HGA/M,HPTS/M,HxG/M,HNPxG/M,HxGA/M,HNPxGA/M,HNPxGD/M,HPPDA,HOPPDA,HDC/M,HODC/M,HxPTS/M,AM,AW/M,AD/M,AL/M,AG/M,AGA/M,APTS/M,AxG/M,ANPxG/M,AxGA/M,ANPxGA/M,ANPxGD/M,APPDA,AOPPDA,ADC/M,AODC/M,AxPTS/M,Match_id
736,11/05/2019,Nimes,Monaco,1-0,3.4,3.8,2.05,1.65,2.24,35,0.4,0.2,0.4,1.4857142857142858,1.5142857142857142,1.4,1.2291428571428573,1.098857142857143,1.4614285714285713,1.352857142857143,-0.254,10.67,7.93,3.8285714285714287,4.914285714285715,1.2805714285714285,35,0.2,0.34285714285714286,0.45714285714285713,1.0285714285714285,1.542857142857143,0.9428571428571428,1.2442857142857142,1.1357142857142857,1.2857142857142858,1.1328571428571428,0.002857142857142857,9.89,10.81,4.942857142857143,4.371428571428571,1.3691428571428572,1f8578e9-eea9-59f3-99f3-a89da1380611
737,12/05/2019,Lille,Bordeaux,1-0,1.4,4.75,8.0,1.65,2.23,35,0.5714285714285714,0.2571428571428571,0.17142857142857143,1.7428571428571429,0.8571428571428571,1.9714285714285715,1.5797142857142856,1.3162857142857143,1.0222857142857142,0.8268571428571428,0.4897142857142857,10.49,9.96,4.9714285714285715,4.228571428571429,1.7845714285714287,35,0.2571428571428571,0.3142857142857143,0.42857142857142855,0.9428571428571428,1.1428571428571428,1.0857142857142856,0.9825714285714285,0.8517142857142856,1.384,1.232,-0.3802857142857143,10.51,9.38,4.171428571428572,4.914285714285715,1.0885714285714285,bac9c9ee-78a0-53b5-a400-ba6e75329580
738,12/05/2019,Marseille,Lyon,0-3,3.0,3.8,2.2,1.54,2.44,35,0.45714285714285713,0.2,0.34285714285714286,1.542857142857143,1.3428571428571427,1.5714285714285714,1.3485714285714288,1.24,1.1580000000000001,0.896,0.3437142857142857,8.41,13.07,4.6,3.342857142857143,1.4574285714285713,35,0.5142857142857142,0.2571428571428571,0.22857142857142856,1.7142857142857142,1.2857142857142858,1.8,1.8948571428571426,1.6994285714285713,1.19,1.0814285714285714,0.618,8.03,13.54,7.0,3.914285714285714,1.8182857142857143,08123e72-336f-5144-8e3e-43f48e040ebb
739,12/05/2019,Rennes,Guingamp,1-1,1.95,3.5,4.0,1.86,1.94,35,0.3142857142857143,0.34285714285714286,0.34285714285714286,1.4,1.4285714285714286,1.2857142857142858,1.48,1.2805714285714285,1.1580000000000001,1.0711428571428572,0.20942857142857144,10.42,10.86,5.0,5.257142857142857,1.6165714285714285,35,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.6857142857142857,1.8,0.7142857142857143,0.942,0.8334285714285715,1.3845714285714286,1.2542857142857142,-0.4208571428571429,12.62,8.0,3.7714285714285714,6.0285714285714285,1.1385714285714286,11f52f19-1f17-5ee8-ab77-46997ecaeff8
740,18/05/2019,Bordeaux,Reims,0-1,2.37,3.1,3.3,2.26,1.62,36,0.25,0.3055555555555556,0.4444444444444444,0.9166666666666666,1.1388888888888888,1.0555555555555556,0.9708333333333334,0.8436111111111111,1.3727777777777779,1.225,-0.3813888888888889,10.41,9.58,4.166666666666667,4.916666666666667,1.083888888888889,36,0.3055555555555556,0.4444444444444444,0.25,0.9722222222222222,1.1388888888888888,1.3611111111111112,0.9580555555555557,0.9158333333333333,1.1186111111111112,0.9708333333333334,-0.05472222222222222,11.75,8.26,4.416666666666667,4.527777777777778,1.2494444444444444,ebfa4ef3-8013-5c96-ab14-110da38a2107
741,18/05/2019,Guingamp,Nimes,2-2,2.8,3.4,2.5,1.75,2.07,36,0.1388888888888889,0.3055555555555556,0.5555555555555556,0.6944444444444444,1.7777777777777777,0.7222222222222222,0.9997222222222223,0.8708333333333333,1.3805555555555555,1.2538888888888888,-0.38305555555555554,12.54,8.03,3.888888888888889,5.944444444444445,1.1769444444444443,36,0.4166666666666667,0.19444444444444445,0.3888888888888889,1.4722222222222223,1.4722222222222223,1.4444444444444444,1.2391666666666667,1.1124999999999998,1.4380555555555556,1.3325,-0.22,10.67,7.85,3.8333333333333335,4.861111111111111,1.3055555555555556,91fac7a3-825a-53db-9c51-9bbb989277a6
742,18/05/2019,Lille,Angers,5-0,1.53,4.0,7.0,1.8,2.0,36,0.5833333333333334,0.25,0.16666666666666666,1.7222222222222223,0.8333333333333334,2.0,1.5630555555555556,1.3069444444444445,1.0094444444444446,0.8194444444444444,0.48777777777777775,10.71,9.88,4.972222222222222,4.222222222222222,1.782777777777778,36,0.2777777777777778,0.4166666666666667,0.3055555555555556,1.1944444444444444,1.1944444444444444,1.25,1.233611111111111,1.0183333333333333,1.1777777777777778,1.0905555555555555,-0.07222222222222223,15.43,9.56,4.777777777777778,5.083333333333333,1.4144444444444444,a2bdd6c6-7c96-5981-a01a-86e4d553b50a
743,18/05/2019,Lyon,Caen,4-0,1.2,7.0,13.0,1.39,2.91,36,0.5277777777777778,0.25,0.2222222222222222,1.75,1.25,1.8333333333333333,1.8872222222222221,1.6972222222222222,1.1905555555555556,1.085,0.6122222222222222,8.11,13.27,7.027777777777778,3.9166666666666665,1.8144444444444443,36,0.19444444444444445,0.3333333333333333,0.4722222222222222,0.8055555555555556,1.3611111111111112,0.9166666666666666,0.715,0.6305555555555555,1.5572222222222223,1.4094444444444445,-0.7788888888888889,11.99,8.62,2.4444444444444446,5.916666666666667,0.8172222222222223,17b33ed1-b57d-53df-a7a1-6970b8ab324b
744,18/05/2019,Monaco,Amiens,2-0,1.61,3.8,6.0,2.02,1.79,36,0.19444444444444445,0.3333333333333333,0.4722222222222222,1.0,1.5277777777777777,0.9166666666666666,1.2269444444444444,1.1213888888888888,1.2941666666666667,1.1455555555555557,-0.024166666666666666,9.76,10.81,4.888888888888889,4.361111111111111,1.3475,36,0.2222222222222222,0.3055555555555556,0.4722222222222222,0.8055555555555556,1.3611111111111112,0.9722222222222222,0.8541666666666666,0.7908333333333333,1.241111111111111,1.051111111111111,-0.2602777777777778,10.62,9.0,3.5833333333333335,5.805555555555555,1.0688888888888888,ff777197-2c58-5afe-8724-6b8c11c3450c
745,18/05/2019,Montpellier,Nantes,1-1,1.8,3.8,4.33,1.79,2.02,36,0.4166666666666667,0.3611111111111111,0.2222222222222222,1.4444444444444444,1.1111111111111112,1.6111111111111112,1.2675,1.2041666666666666,1.0880555555555556,0.9791666666666666,0.22499999999999998,11.27,10.26,5.0,4.777777777777778,1.5155555555555555,36,0.3611111111111111,0.2222222222222222,0.4166666666666667,1.3055555555555556,1.2777777777777777,1.3055555555555556,1.2752777777777777,1.1063888888888889,1.275,1.1233333333333333,-0.016944444444444443,9.45,9.71,4.472222222222222,4.805555555555555,1.4252777777777779,3cf0b011-704b-5f25-9af6-dec4363a4813
746,18/05/2019,Paris Saint Germain,Dijon,4-0,1.3,5.5,10.0,1.36,3.08,36,0.7777777777777778,0.1111111111111111,0.1111111111111111,2.7777777777777777,0.8888888888888888,2.4444444444444446,2.5091666666666668,2.2558333333333334,0.9813888888888889,0.8508333333333333,1.405,7.13,16.53,11.972222222222221,3.5277777777777777,2.2575,36,0.2222222222222222,0.19444444444444445,0.5833333333333334,0.8055555555555556,1.5277777777777777,0.8611111111111112,0.9583333333333334,0.8705555555555555,1.4891666666666667,1.4258333333333333,-0.5552777777777778,9.82,10.04,5.222222222222222,5.361111111111111,0.9852777777777777,82ff8c5e-bdf6-5f5d-9371-ea687c3a8aed
747,18/05/2019,Saint-Etienne,Nice,3-0,1.57,4.0,6.0,1.74,2.07,36,0.5,0.2222222222222222,0.2777777777777778,1.5277777777777777,1.1111111111111112,1.7222222222222223,1.5158333333333334,1.41,1.285,1.095,0.315,9.66,11.25,4.972222222222222,4.666666666666667,1.5297222222222222,36,0.3888888888888889,0.3055555555555556,0.3055555555555556,0.7777777777777778,0.8888888888888888,1.4722222222222223,1.1480555555555556,0.9763888888888889,1.2827777777777778,1.156111111111111,-0.17972222222222223,10.72,11.96,3.5,5.611111111111111,1.2908333333333333,8ed5194a-fa33-5531-a581-46c9b56bce2e
748,18/05/2019,Strasbourg,Rennes,0-2,2.3,3.3,3.25,1.73,2.09,36,0.2777777777777778,0.4444444444444444,0.2777777777777778,1.5833333333333333,1.2777777777777777,1.2777777777777777,1.0577777777777777,0.9299999999999999,1.2830555555555554,1.0905555555555555,-0.16055555555555556,11.38,11.63,4.055555555555555,4.805555555555555,1.2102777777777778,36,0.3055555555555556,0.3611111111111111,0.3333333333333333,1.3888888888888888,1.4166666666666667,1.2777777777777777,1.4733333333333334,1.2791666666666666,1.2097222222222221,1.1016666666666666,0.1775,10.39,10.83,4.944444444444445,5.333333333333333,1.581388888888889,02c61687-e304-578b-b9f4-7d8fd47d9a29
749,18/05/2019,Toulouse,Marseille,2-5,3.4,3.3,2.2,1.89,1.9,36,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.8888888888888888,1.3888888888888888,1.0555555555555556,1.1216666666666668,0.8894444444444445,1.473888888888889,1.3472222222222223,-0.4577777777777778,10.32,9.05,4.472222222222222,5.277777777777778,1.169722222222222,36,0.4444444444444444,0.19444444444444445,0.3611111111111111,1.5,1.3888888888888888,1.5277777777777777,1.3447222222222222,1.2391666666666667,1.1708333333333334,0.916111111111111,0.3227777777777778,8.35,13.03,4.583333333333333,3.4722222222222223,1.446388888888889,0870e26b-df8b-5f82-8463-a1da5d6f834f
750,24/05/2019,Amiens,Guingamp,2-1,1.53,4.0,6.5,1.98,1.82,37,0.21621621621621623,0.2972972972972973,0.4864864864864865,0.7837837837837838,1.3783783783783783,0.9459459459459459,0.855945945945946,0.7943243243243243,1.230810810810811,1.045945945945946,-0.2513513513513514,10.53,8.9,3.72972972972973,5.675675675675675,1.0772972972972972,37,0.13513513513513514,0.32432432432432434,0.5405405405405406,0.7297297297297297,1.7837837837837838,0.7297297297297297,1.0335135135135136,0.9078378378378379,1.4048648648648647,1.2816216216216216,-0.3737837837837838,12.37,8.17,4.0,5.918918918918919,1.1824324324324325,a0bc0dae-7cd1-5f77-adf4-5fe456283f1b
751,24/05/2019,Angers,Saint-Etienne,1-1,2.62,3.4,2.62,1.58,2.33,37,0.2702702702702703,0.40540540540540543,0.32432432432432434,1.162162162162162,1.2972972972972974,1.2162162162162162,1.2383783783783784,1.028918918918919,1.218918918918919,1.1137837837837838,-0.08459459459459459,15.2,9.63,4.8108108108108105,5.216216216216216,1.3913513513513514,37,0.5135135135135135,0.21621621621621623,0.2702702702702703,1.5675675675675675,1.0810810810810811,1.7567567567567568,1.531081081081081,1.4283783783783783,1.2737837837837838,1.0889189189189188,0.3394594594594595,9.62,11.09,5.027027027027027,4.702702702702703,1.5510810810810811,44788e7a-8b7f-5a2b-b734-b71b7d2a84eb
752,24/05/2019,Caen,Bordeaux,0-1,1.72,3.6,5.25,2.19,1.67,37,0.1891891891891892,0.32432432432432434,0.4864864864864865,0.7837837837837838,1.4324324324324325,0.8918918918918919,0.7018918918918918,0.6197297297297297,1.6045945945945945,1.4402702702702703,-0.8205405405405405,12.01,8.59,2.4594594594594597,5.891891891891892,0.7962162162162162,37,0.24324324324324326,0.2972972972972973,0.4594594594594595,0.8918918918918919,1.135135135135135,1.027027027027027,0.9608108108108108,0.837027027027027,1.3832432432432433,1.2394594594594595,-0.40243243243243243,10.4,9.77,4.135135135135135,4.891891891891892,1.0648648648648649,356b53af-74f2-566e-8581-ddeb9fc02d92
753,24/05/2019,Dijon,Toulouse,2-1,1.5,4.5,6.0,1.53,2.48,37,0.21621621621621623,0.1891891891891892,0.5945945945945946,0.7837837837837838,1.5945945945945945,0.8378378378378378,0.9483783783783785,0.8627027027027028,1.5464864864864865,1.4848648648648648,-0.621891891891892,10.15,9.97,5.162162162162162,5.702702702702703,0.9600000000000001,37,0.21621621621621623,0.3783783783783784,0.40540540540540543,0.918918918918919,1.4864864864864864,1.027027027027027,1.144054054054054,0.9181081081081081,1.4967567567567568,1.3735135135135135,-0.4554054054054054,10.44,9.04,4.621621621621622,5.4324324324324325,1.1691891891891892,b8526582-f0ad-571a-8bb0-8ea50cd8edd5
754,24/05/2019,Marseille,Montpellier,1-0,1.85,4.2,3.75,1.55,2.44,37,0.4594594594594595,0.1891891891891892,0.35135135135135137,1.5945945945945945,1.4054054054054055,1.5675675675675675,1.371081081081081,1.2683783783783784,1.192162162162162,0.9443243243243242,0.3240540540540541,8.35,13.09,4.756756756756757,3.6486486486486487,1.451081081081081,37,0.40540540540540543,0.3783783783783784,0.21621621621621623,1.4324324324324325,1.1081081081081081,1.5945945945945945,1.247027027027027,1.1854054054054053,1.0783783783783782,0.9724324324324324,0.21297297297297296,10.98,10.34,5.054054054054054,4.675675675675675,1.5021621621621621,57f3d4c6-9a9a-53ca-9042-756abd547483
755,24/05/2019,Nantes,Strasbourg,0-1,1.65,3.8,5.5,1.62,2.27,37,0.35135135135135137,0.24324324324324326,0.40540540540540543,1.2972972972972974,1.2702702702702702,1.2972972972972974,1.2605405405405405,1.0962162162162163,1.2543243243243243,1.1067567567567569,-0.01054054054054054,9.54,9.46,4.378378378378378,4.864864864864865,1.4294594594594594,37,0.2702702702702703,0.43243243243243246,0.2972972972972973,1.5405405405405406,1.2972972972972974,1.2432432432432432,1.0729729729729731,0.9483783783783785,1.2732432432432432,1.0856756756756758,-0.1372972972972973,11.48,11.64,4.162162162162162,4.8108108108108105,1.2305405405405405,63cc67b2-d05a-5db4-9f80-e40e968755f8
756,24/05/2019,Nice,Monaco,2-0,3.1,3.5,2.25,1.95,1.84,37,0.3783783783783784,0.2972972972972973,0.32432432432432434,0.7567567567567568,0.9459459459459459,1.4324324324324325,1.1402702702702703,0.9735135135135136,1.3043243243243243,1.1810810810810812,-0.20756756756756756,10.56,11.85,3.5675675675675675,5.648648648648648,1.269189189189189,37,0.21621621621621623,0.32432432432432434,0.4594594594594595,1.027027027027027,1.4864864864864864,0.972972972972973,1.2167567567567568,1.114054054054054,1.284054054054054,1.1394594594594594,-0.025405405405405403,9.64,10.72,4.783783783783784,4.486486486486487,1.344864864864865,9eeadfd0-a964-594d-9c7c-315bbcff6445
