,Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HM,HW/M,HD/M,HL/M,HG/M,HGA/M,HPTS/M,HxG/M,HNPxG/M,HxGA/M,HNPxGA/M,HNPxGD/M,HPPDA,HOPPDA,HDC/M,HODC/M,HxPTS/M,AM,AW/M,AD/M,AL/M,AG/M,AGA/M,APTS/M,AxG/M,ANPxG/M,AxGA/M,ANPxGA/M,ANPxGD/M,APPDA,AOPPDA,ADC/M,AODC/M,AxPTS/M,Match_id
23,09/09/2017,Borussia M.Gladbach,Eintracht Frankfurt,0-1,1.83,3.6,4.5,1.92,1.88,2,0.5,0.5,0.0,1.5,1.0,2.0,1.475,1.475,1.645,1.645,-0.175,14.35,10.75,8.0,8.0,1.335,2,0.0,0.5,0.5,0.0,0.5,0.5,1.235,1.235,0.655,0.655,0.58,9.37,9.97,6.0,3.0,1.84,d88fea92-614e-5545-8190-b8962f7be428
24,09/09/2017,Wolfsburg,Hannover 96,1-1,1.83,3.6,4.5,2.02,1.8,2,0.5,0.0,0.5,0.5,1.5,1.5,0.785,0.785,1.025,1.025,-0.24,13.92,5.55,2.5,8.5,1.13,2,1.0,0.0,0.0,1.0,0.0,3.0,0.71,0.71,0.465,0.465,0.245,12.92,7.31,4.0,5.5,1.575,b4a0dca5-6407-57a2-ab9a-62c81fe067de
25,10/09/2017,Hertha Berlin,Werder Bremen,1-1,1.91,3.6,4.0,1.87,1.94,2,0.5,0.0,0.5,1.0,1.0,1.5,0.42,0.42,1.475,1.475,-1.055,13.44,9.94,1.5,6.5,0.57,2,0.0,0.0,1.0,0.0,1.5,0.0,0.52,0.52,1.185,1.185,-0.67,18.81,6.71,2.5,9.5,0.76,244e41e6-096a-5963-8c6d-b3fdca5aa7ef
26,10/09/2017,Schalke 04,VfB Stuttgart,3-1,1.7,3.75,5.0,1.77,2.05,2,0.5,0.0,0.5,1.0,0.5,1.5,1.16,0.78,0.8,0.8,-0.02,10.12,6.94,4.0,6.0,1.585,2,0.5,0.0,0.5,0.5,1.0,1.5,1.485,1.105,0.41,0.41,0.695,9.33,9.52,7.0,1.5,2.2,b19232c9-b28b-589e-ad9d-e1f58408b38d
27,15/09/2017,Hannover 96,Hamburger SV,2-0,1.95,3.5,4.0,2.07,1.76,3,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,2.3333333333333335,0.6333333333333333,0.6333333333333333,0.6866666666666666,0.6866666666666666,-0.05666666666666667,11.64,7.62,3.3333333333333335,6.666666666666667,1.2966666666666666,3,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,1.0,2.0,1.1233333333333333,1.1233333333333333,1.28,1.28,-0.15666666666666665,14.71,5.02,3.3333333333333335,10.666666666666666,1.2233333333333334,4158c608-052f-5777-ab77-9538015a8971
28,16/09/2017,Bayern Munich,Mainz 05,4-0,1.13,10.0,19.0,1.33,3.25,3,0.6666666666666666,0.0,0.3333333333333333,1.6666666666666667,1.0,2.0,1.8966666666666667,1.6433333333333333,0.91,0.91,0.7333333333333334,8.07,17.24,11.0,6.333333333333333,2.1666666666666665,3,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,1.22,0.9666666666666667,-0.21666666666666667,8.46,8.28,3.3333333333333335,3.3333333333333335,1.0366666666666666,c174c707-1de6-5e1f-a93a-ec609f73a993
29,16/09/2017,Eintracht Frankfurt,Augsburg,1-2,1.85,3.5,4.5,2.25,1.64,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0266666666666666,1.0266666666666666,0.6466666666666666,0.6466666666666666,0.3833333333333333,10.08,7.88,6.333333333333333,5.0,1.6466666666666667,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.7699999999999998,1.5166666666666666,0.7766666666666667,0.7766666666666667,0.7400000000000001,8.01,9.93,8.0,6.0,2.0433333333333334,7a63d20d-b59c-58b3-976f-6bd4f75be124
30,16/09/2017,RasenBallsport Leipzig,Borussia M.Gladbach,2-2,1.67,3.8,5.5,1.67,2.19,3,0.6666666666666666,0.0,0.3333333333333333,2.0,1.0,2.0,1.6733333333333331,1.6733333333333331,1.18,0.9266666666666666,0.7466666666666667,4.63,11.52,10.0,3.3333333333333335,1.5666666666666667,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.3333333333333333,1.1933333333333334,1.1933333333333334,1.3033333333333335,1.3033333333333335,-0.11,10.67,11.09,8.333333333333334,7.666666666666667,1.3333333333333333,5f16fd6e-3dab-5b56-abc4-cbbe236c41ac
31,16/09/2017,VfB Stuttgart,Wolfsburg,1-0,2.3,3.5,3.0,1.89,1.91,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.4233333333333331,1.17,0.9366666666666666,0.6833333333333332,0.48666666666666664,9.05,12.65,5.333333333333333,1.6666666666666667,1.7533333333333332,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.9,0.9,0.8433333333333333,0.8433333333333333,0.05666666666666667,11.41,6.6,4.666666666666667,6.333333333333333,1.4033333333333333,7588c9f4-8161-5fe8-840a-415e04042288
32,16/09/2017,Werder Bremen,Schalke 04,1-2,2.8,3.5,2.5,1.8,2.01,3,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.5366666666666667,0.5366666666666667,0.8733333333333334,0.8733333333333334,-0.34,15.16,7.76,2.6666666666666665,6.666666666666667,1.0366666666666666,3,0.6666666666666666,0.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.4333333333333333,0.93,0.9666666666666667,0.9666666666666667,-0.03666666666666667,12.96,7.44,3.3333333333333335,4.666666666666667,1.6900000000000002,9320009d-0889-5518-9d41-50bbe3472317
33,17/09/2017,Borussia Dortmund,FC Cologne,5-0,1.22,6.0,13.0,1.43,2.77,3,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.0,2.3333333333333335,1.5866666666666667,1.5866666666666667,0.4633333333333333,0.4633333333333333,1.1233333333333333,4.11,23.46,8.666666666666666,1.6666666666666667,2.2399999999999998,3,0.0,0.0,1.0,0.3333333333333333,2.3333333333333335,0.0,1.06,1.06,1.8499999999999999,1.5966666666666667,-0.5366666666666667,10.4,14.76,7.333333333333333,5.0,0.8333333333333334,06749685-0d06-5ea7-8b76-1000c37390d5
34,17/09/2017,Hoffenheim,Hertha Berlin,1-1,1.67,3.8,5.5,1.77,2.04,3,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.7566666666666667,0.7566666666666667,1.5833333333333333,1.3333333333333333,-0.5766666666666667,13.14,8.64,4.666666666666667,8.333333333333334,0.7966666666666667,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.3333333333333333,0.36333333333333334,0.36333333333333334,1.1733333333333333,1.1733333333333333,-0.81,12.37,9.93,1.3333333333333333,5.333333333333333,0.68,644623f7-85ae-5c87-8384-47f9cd2f285d
35,17/09/2017,Bayer Leverkusen,Freiburg,4-0,1.45,4.5,7.0,1.56,2.4,3,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.7633333333333334,1.51,1.5999999999999999,1.3466666666666667,0.16333333333333333,7.45,12.35,9.666666666666666,6.333333333333333,1.4666666666666668,3,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3933333333333333,0.3933333333333333,1.9866666666666666,1.9866666666666666,-1.5966666666666667,15.4,6.8,3.0,9.333333333333334,0.34,ed763169-6060-5285-be50-d4a207ef4f24
36,19/09/2017,Augsburg,RasenBallsport Leipzig,1-0,3.5,3.5,2.1,1.89,1.91,4,0.5,0.25,0.25,1.75,1.0,1.75,1.51,1.32,0.915,0.915,0.405,9.29,8.45,7.25,8.0,1.75,4,0.5,0.25,0.25,2.0,1.25,1.75,1.44,1.44,1.2475,0.87,0.57,5.9,10.76,9.5,5.0,1.35,0ffa68f2-9a6e-591b-b999-3cb5e458e2c6
37,19/09/2017,Borussia M.Gladbach,VfB Stuttgart,2-0,1.7,3.8,5.0,1.64,2.24,4,0.25,0.5,0.25,1.25,1.25,1.25,1.2575,1.0675,1.16,1.16,-0.0925,10.06,10.75,8.75,7.75,1.505,4,0.5,0.0,0.5,0.75,1.25,1.5,1.35,1.16,0.815,0.625,0.535,9.74,11.9,5.5,2.25,1.8175,950fad45-e08d-5d87-8d5b-2e805ddead14
38,19/09/2017,Schalke 04,Bayern Munich,0-3,7.0,4.75,1.44,1.56,2.39,4,0.75,0.0,0.25,1.75,0.75,2.25,1.3075,0.93,0.97,0.97,-0.04,11.88,7.74,3.25,5.0,1.5975,4,0.75,0.0,0.25,2.25,0.75,2.25,2.5275,2.3375,0.86,0.86,1.4775,7.26,18.94,14.5,5.0,2.355,3f908719-c027-5d69-abf1-9b75a086777a
39,19/09/2017,Wolfsburg,Werder Bremen,1-1,2.05,3.5,3.6,1.89,1.9,4,0.25,0.25,0.5,0.5,1.25,1.0,0.79,0.79,0.915,0.915,-0.1275,10.94,7.89,4.5,6.25,1.2225,4,0.0,0.25,0.75,0.5,1.5,0.25,0.6475,0.6475,0.89,0.89,-0.2425,12.99,7.96,3.5,5.75,1.1175,f1e5a708-f70e-5fa0-b650-ebb6317f0527
